date,meme,index,benchmarked_index,twitter_id
4/30/17,Expanding Brain,47.0,1.0,831329672558424064
4/30/17,The Floor Is,1.0,0.1,724263091383484416
4/30/17,Kendall Jenner's Pepsi Ad,9.0,2.0,849404357485481984
4/30/17,Fidget Spinners,53.0,7.0,865601318483746817
4/30/17,Pennywise Dancing,4.0,0.1,908437160407257088
4/30/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
4/30/17,Trump's Glowing Orb,1.0,0.1,866390578258464770
4/30/17,George Bush's Poncho,2.0,0.1,822501259164995584
4/30/17,BBC Dad,2.0,1.0,840208087118151681
4/30/17,Trump and Pope Francis,0.1,0.1,867295516362776576
4/30/17,#GetOutChallenge,18.0,5.0,838459143161851906
4/30/17,Tyrese Crying,0.1,0.1,926294316183584768
4/30/17,Covfefe,0.1,0.1,869897666741755905
4/30/17,Monkey Haircut,0.1,0.1,913097760903172097
4/30/17,United Airlines Passenger Removal,3.0,2.0,851602092468731906
4/30/17,Game of Thrones,6.0,2.0,892008967160958976
4/30/17,What in Tarnation,2.0,1.0,819377307018231808
4/30/17,Student Athlete,9.0,2.0,840618151117111296
4/30/17,Ben Swolo,1.0,0.1,941587160783659008
4/30/17,Cash Me Outside,3.0,3.0,809084339887734790
5/7/17,Salt Bae,9.0,3.0,817901590141161472
5/7/17,The Ting Goes,1.0,0.1,904208633386369024
5/7/17,Obama & Biden Bromance,3.0,1.0,820045837891870720
5/7/17,Sad Melania,0.1,0.1,823345977029378048
5/7/17,Trump Holding Executive Orders,5.0,0.1,826314938872246273
5/7/17,The Oscars Snafu,1.0,0.1,836084689752494080
5/7/17,Crying Northwestern Kid,9.0,0.1,843242225463046145
5/7/17,Babadook,3.0,0.1,871144014484873217
5/7/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
5/7/17,Distracted Boyfriend,1.0,0.1,899935787227262976
5/7/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
5/7/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
5/7/17,First of All,2.0,0.1,919670609910685703
5/7/17,#BowWowChallenge,100.0,57.0,862294898501931008
5/7/17,Crash Bandicoot Woah,11.0,1.0,892798447362953216
5/7/17,"Brother, May I have some Oats",3.0,0.1,785681417078345728
5/7/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
5/7/17,Dancing Winnie the Pooh,5.0,0.1,825977359643840513
5/7/17,Tiny Trump,2.0,0.1,832627609234075650
5/7/17,RompHim,0.1,0.1,864550584006971397
5/7/17,Shooting Stars,19.0,4.0,841420725747507201
5/7/17,Cracking Open a Cold One with the Boys,1.0,0.1,869692034319237120
5/7/17,Roll Safe,27.0,4.0,826511751151771649
5/7/17,White Guy Blinking,16.0,3.0,832939284948779010
5/7/17,Meryl Streep Singing,5.0,1.0,843514431590031366
5/7/17,"Kendrick Lamar ""DAMN"" Cover",43.0,2.0,851798361841840129
5/7/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
5/7/17,What Redbone Sounds Like,3.0,0.1,863645128929361920
5/7/17,Mocking Spongebob,34.0,12.0,861717771859755008
5/7/17,The Future Liberals Want,2.0,0.1,837316461077069824
5/7/17,Expanding Brain,38.0,1.0,831329672558424064
5/7/17,The Floor Is,1.0,0.1,724263091383484416
5/7/17,Kendall Jenner's Pepsi Ad,6.0,1.0,849404357485481984
5/7/17,Fidget Spinners,78.0,10.0,865601318483746817
5/7/17,Pennywise Dancing,3.0,0.1,908437160407257088
5/7/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
5/7/17,Trump's Glowing Orb,2.0,0.1,866390578258464770
5/7/17,George Bush's Poncho,3.0,0.1,822501259164995584
5/7/17,BBC Dad,2.0,1.0,840208087118151681
5/7/17,Trump and Pope Francis,1.0,0.1,867295516362776576
5/7/17,#GetOutChallenge,18.0,5.0,838459143161851906
5/7/17,Tyrese Crying,0.1,0.1,926294316183584768
5/7/17,Covfefe,0.1,0.1,869897666741755905
5/7/17,Monkey Haircut,0.1,0.1,913097760903172097
5/7/17,United Airlines Passenger Removal,2.0,1.0,851602092468731906
5/7/17,Game of Thrones,6.0,2.0,892008967160958976
5/7/17,What in Tarnation,1.0,1.0,819377307018231808
5/7/17,Student Athlete,8.0,2.0,840618151117111296
5/7/17,Ben Swolo,0.1,0.1,941587160783659008
5/7/17,Cash Me Outside,3.0,3.0,809084339887734790
5/14/17,Salt Bae,8.0,3.0,817901590141161472
5/14/17,The Ting Goes,1.0,0.1,904208633386369024
5/14/17,Obama & Biden Bromance,4.0,1.0,820045837891870720
5/14/17,Sad Melania,1.0,0.1,823345977029378048
5/14/17,Trump Holding Executive Orders,4.0,0.1,826314938872246273
5/14/17,The Oscars Snafu,1.0,0.1,836084689752494080
5/14/17,Crying Northwestern Kid,10.0,0.1,843242225463046145
5/14/17,Babadook,4.0,0.1,871144014484873217
5/14/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
5/14/17,Distracted Boyfriend,1.0,0.1,899935787227262976
5/14/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
5/14/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
5/14/17,First of All,1.0,0.1,919670609910685703
5/14/17,#BowWowChallenge,33.0,19.0,862294898501931008
5/14/17,Crash Bandicoot Woah,7.0,1.0,892798447362953216
5/14/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
5/14/17,Side-eyeing Michelle Obama,2.0,0.1,822526328394158081
5/14/17,Dancing Winnie the Pooh,5.0,0.1,825977359643840513
5/14/17,Tiny Trump,2.0,0.1,832627609234075650
5/14/17,RompHim,100.0,6.0,864550584006971397
5/14/17,Shooting Stars,19.0,4.0,841420725747507201
5/14/17,Cracking Open a Cold One with the Boys,9.0,1.0,869692034319237120
5/14/17,Roll Safe,27.0,4.0,826511751151771649
5/14/17,White Guy Blinking,17.0,3.0,832939284948779010
5/14/17,Meryl Streep Singing,4.0,1.0,843514431590031366
5/14/17,"Kendrick Lamar ""DAMN"" Cover",41.0,2.0,851798361841840129
5/14/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
5/14/17,What Redbone Sounds Like,3.0,0.1,863645128929361920
5/14/17,Mocking Spongebob,100.0,36.0,861717771859755008
5/14/17,The Future Liberals Want,4.0,0.1,837316461077069824
5/14/17,Expanding Brain,46.0,1.0,831329672558424064
5/14/17,The Floor Is,1.0,0.1,724263091383484416
5/14/17,Kendall Jenner's Pepsi Ad,4.0,1.0,849404357485481984
5/14/17,Fidget Spinners,84.0,11.0,865601318483746817
5/14/17,Pennywise Dancing,3.0,0.1,908437160407257088
5/14/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
5/14/17,Trump's Glowing Orb,1.0,0.1,866390578258464770
5/14/17,George Bush's Poncho,3.0,0.1,822501259164995584
5/14/17,BBC Dad,2.0,1.0,840208087118151681
5/14/17,Trump and Pope Francis,0.1,0.1,867295516362776576
5/14/17,#GetOutChallenge,17.0,4.0,838459143161851906
5/14/17,Tyrese Crying,0.1,0.1,926294316183584768
5/14/17,Covfefe,0.1,0.1,869897666741755905
5/14/17,Monkey Haircut,0.1,0.1,913097760903172097
5/14/17,United Airlines Passenger Removal,1.0,1.0,851602092468731906
5/14/17,Game of Thrones,7.0,2.0,892008967160958976
5/14/17,What in Tarnation,2.0,1.0,819377307018231808
5/14/17,Student Athlete,6.0,1.0,840618151117111296
5/14/17,Ben Swolo,0.1,0.1,941587160783659008
5/14/17,Cash Me Outside,3.0,3.0,809084339887734790
5/21/17,Salt Bae,8.0,3.0,817901590141161472
5/21/17,The Ting Goes,1.0,0.1,904208633386369024
5/21/17,Obama & Biden Bromance,3.0,0.1,820045837891870720
5/21/17,Sad Melania,5.0,0.1,823345977029378048
5/21/17,Trump Holding Executive Orders,3.0,0.1,826314938872246273
5/21/17,The Oscars Snafu,1.0,0.1,836084689752494080
5/21/17,Crying Northwestern Kid,15.0,0.1,843242225463046145
5/21/17,Babadook,3.0,0.1,871144014484873217
5/21/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
5/21/17,Distracted Boyfriend,1.0,0.1,899935787227262976
5/21/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
5/21/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
5/21/17,First of All,1.0,0.1,919670609910685703
5/21/17,#BowWowChallenge,10.0,6.0,862294898501931008
5/21/17,Crash Bandicoot Woah,8.0,1.0,892798447362953216
5/21/17,"Brother, May I have some Oats",4.0,0.1,785681417078345728
5/21/17,Side-eyeing Michelle Obama,4.0,1.0,822526328394158081
5/21/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
5/21/17,Tiny Trump,2.0,0.1,832627609234075650
5/21/17,RompHim,55.0,3.0,864550584006971397
5/21/17,Shooting Stars,14.0,3.0,841420725747507201
5/21/17,Cracking Open a Cold One with the Boys,65.0,11.0,869692034319237120
5/21/17,Roll Safe,20.0,3.0,826511751151771649
5/21/17,White Guy Blinking,16.0,3.0,832939284948779010
5/21/17,Meryl Streep Singing,4.0,1.0,843514431590031366
5/21/17,"Kendrick Lamar ""DAMN"" Cover",44.0,2.0,851798361841840129
5/21/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
5/21/17,What Redbone Sounds Like,16.0,1.0,863645128929361920
5/21/17,Mocking Spongebob,51.0,18.0,861717771859755008
5/21/17,The Future Liberals Want,2.0,0.1,837316461077069824
5/21/17,Expanding Brain,45.0,1.0,831329672558424064
5/21/17,The Floor Is,1.0,0.1,724263091383484416
5/21/17,Kendall Jenner's Pepsi Ad,4.0,1.0,849404357485481984
5/21/17,Fidget Spinners,100.0,13.0,865601318483746817
5/21/17,Pennywise Dancing,3.0,0.1,908437160407257088
5/21/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
5/21/17,Trump's Glowing Orb,100.0,4.0,866390578258464770
5/21/17,George Bush's Poncho,4.0,0.1,822501259164995584
5/21/17,BBC Dad,2.0,1.0,840208087118151681
5/21/17,Trump and Pope Francis,100.0,14.0,867295516362776576
5/21/17,#GetOutChallenge,22.0,6.0,838459143161851906
5/21/17,Tyrese Crying,0.1,0.1,926294316183584768
5/21/17,Covfefe,0.1,0.1,869897666741755905
5/21/17,Monkey Haircut,0.1,0.1,913097760903172097
5/21/17,United Airlines Passenger Removal,1.0,1.0,851602092468731906
5/21/17,Game of Thrones,7.0,2.0,892008967160958976
5/21/17,What in Tarnation,1.0,1.0,819377307018231808
5/21/17,Student Athlete,6.0,1.0,840618151117111296
5/21/17,Ben Swolo,0.1,0.1,941587160783659008
5/21/17,Cash Me Outside,3.0,3.0,809084339887734790
5/28/17,Salt Bae,8.0,3.0,817901590141161472
5/28/17,The Ting Goes,1.0,0.1,904208633386369024
5/28/17,Obama & Biden Bromance,3.0,1.0,820045837891870720
5/28/17,Sad Melania,1.0,0.1,823345977029378048
5/28/17,Trump Holding Executive Orders,2.0,0.1,826314938872246273
5/28/17,The Oscars Snafu,0.1,0.1,836084689752494080
5/28/17,Crying Northwestern Kid,16.0,1.0,843242225463046145
5/28/17,Babadook,6.0,0.1,871144014484873217
5/28/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
5/28/17,Distracted Boyfriend,0.1,0.1,899935787227262976
5/28/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
5/28/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
5/28/17,First of All,1.0,0.1,919670609910685703
5/28/17,#BowWowChallenge,5.0,3.0,862294898501931008
5/28/17,Crash Bandicoot Woah,8.0,1.0,892798447362953216
5/28/17,"Brother, May I have some Oats",2.0,0.1,785681417078345728
5/28/17,Side-eyeing Michelle Obama,2.0,0.1,822526328394158081
5/28/17,Dancing Winnie the Pooh,2.0,0.1,825977359643840513
5/28/17,Tiny Trump,3.0,0.1,832627609234075650
5/28/17,RompHim,17.0,1.0,864550584006971397
5/28/17,Shooting Stars,15.0,3.0,841420725747507201
5/28/17,Cracking Open a Cold One with the Boys,100.0,16.0,869692034319237120
5/28/17,Roll Safe,19.0,3.0,826511751151771649
5/28/17,White Guy Blinking,13.0,2.0,832939284948779010
5/28/17,Meryl Streep Singing,4.0,1.0,843514431590031366
5/28/17,"Kendrick Lamar ""DAMN"" Cover",41.0,2.0,851798361841840129
5/28/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
5/28/17,What Redbone Sounds Like,17.0,1.0,863645128929361920
5/28/17,Mocking Spongebob,47.0,17.0,861717771859755008
5/28/17,The Future Liberals Want,2.0,0.1,837316461077069824
5/28/17,Expanding Brain,43.0,1.0,831329672558424064
5/28/17,The Floor Is,3.0,0.1,724263091383484416
5/28/17,Kendall Jenner's Pepsi Ad,4.0,1.0,849404357485481984
5/28/17,Fidget Spinners,70.0,9.0,865601318483746817
5/28/17,Pennywise Dancing,2.0,0.1,908437160407257088
5/28/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
5/28/17,Trump's Glowing Orb,18.0,1.0,866390578258464770
5/28/17,George Bush's Poncho,2.0,0.1,822501259164995584
5/28/17,BBC Dad,2.0,1.0,840208087118151681
5/28/17,Trump and Pope Francis,24.0,3.0,867295516362776576
5/28/17,#GetOutChallenge,21.0,5.0,838459143161851906
5/28/17,Tyrese Crying,0.1,0.1,926294316183584768
5/28/17,Covfefe,100.0,31.0,869897666741755905
5/28/17,Monkey Haircut,0.1,0.1,913097760903172097
5/28/17,United Airlines Passenger Removal,1.0,1.0,851602092468731906
5/28/17,Game of Thrones,8.0,2.0,892008967160958976
5/28/17,What in Tarnation,1.0,1.0,819377307018231808
5/28/17,Student Athlete,5.0,1.0,840618151117111296
5/28/17,Ben Swolo,0.1,0.1,941587160783659008
5/28/17,Cash Me Outside,2.0,2.0,809084339887734790
6/4/17,Salt Bae,8.0,2.0,817901590141161472
6/4/17,The Ting Goes,1.0,0.1,904208633386369024
6/4/17,Obama & Biden Bromance,4.0,1.0,820045837891870720
6/4/17,Sad Melania,1.0,0.1,823345977029378048
6/4/17,Trump Holding Executive Orders,3.0,0.1,826314938872246273
6/4/17,The Oscars Snafu,1.0,0.1,836084689752494080
6/4/17,Crying Northwestern Kid,11.0,0.1,843242225463046145
6/4/17,Babadook,75.0,4.0,871144014484873217
6/4/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
6/4/17,Distracted Boyfriend,1.0,0.1,899935787227262976
6/4/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
6/4/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
6/4/17,First of All,1.0,0.1,919670609910685703
6/4/17,#BowWowChallenge,3.0,1.0,862294898501931008
6/4/17,Crash Bandicoot Woah,8.0,1.0,892798447362953216
6/4/17,"Brother, May I have some Oats",2.0,0.1,785681417078345728
6/4/17,Side-eyeing Michelle Obama,3.0,0.1,822526328394158081
6/4/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
6/4/17,Tiny Trump,4.0,0.1,832627609234075650
6/4/17,RompHim,6.0,0.1,864550584006971397
6/4/17,Shooting Stars,13.0,3.0,841420725747507201
6/4/17,Cracking Open a Cold One with the Boys,50.0,8.0,869692034319237120
6/4/17,Roll Safe,18.0,2.0,826511751151771649
6/4/17,White Guy Blinking,11.0,2.0,832939284948779010
6/4/17,Meryl Streep Singing,3.0,0.1,843514431590031366
6/4/17,"Kendrick Lamar ""DAMN"" Cover",26.0,1.0,851798361841840129
6/4/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
6/4/17,What Redbone Sounds Like,100.0,5.0,863645128929361920
6/4/17,Mocking Spongebob,22.0,8.0,861717771859755008
6/4/17,The Future Liberals Want,3.0,0.1,837316461077069824
6/4/17,Expanding Brain,42.0,1.0,831329672558424064
6/4/17,The Floor Is,6.0,1.0,724263091383484416
6/4/17,Kendall Jenner's Pepsi Ad,4.0,1.0,849404357485481984
6/4/17,Fidget Spinners,44.0,6.0,865601318483746817
6/4/17,Pennywise Dancing,2.0,0.1,908437160407257088
6/4/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
6/4/17,Trump's Glowing Orb,7.0,0.1,866390578258464770
6/4/17,George Bush's Poncho,2.0,0.1,822501259164995584
6/4/17,BBC Dad,2.0,1.0,840208087118151681
6/4/17,Trump and Pope Francis,4.0,1.0,867295516362776576
6/4/17,#GetOutChallenge,14.0,4.0,838459143161851906
6/4/17,Tyrese Crying,0.1,0.1,926294316183584768
6/4/17,Covfefe,22.0,7.0,869897666741755905
6/4/17,Monkey Haircut,0.1,0.1,913097760903172097
6/4/17,United Airlines Passenger Removal,1.0,0.1,851602092468731906
6/4/17,Game of Thrones,7.0,2.0,892008967160958976
6/4/17,What in Tarnation,1.0,1.0,819377307018231808
6/4/17,Student Athlete,5.0,1.0,840618151117111296
6/4/17,Ben Swolo,0.1,0.1,941587160783659008
6/4/17,Cash Me Outside,2.0,2.0,809084339887734790
6/11/17,Salt Bae,8.0,2.0,817901590141161472
6/11/17,The Ting Goes,2.0,0.1,904208633386369024
6/11/17,Obama & Biden Bromance,3.0,1.0,820045837891870720
6/11/17,Sad Melania,1.0,0.1,823345977029378048
6/11/17,Trump Holding Executive Orders,2.0,0.1,826314938872246273
6/11/17,The Oscars Snafu,1.0,0.1,836084689752494080
6/11/17,Crying Northwestern Kid,12.0,0.1,843242225463046145
6/11/17,Babadook,100.0,5.0,871144014484873217
6/11/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
6/11/17,Distracted Boyfriend,1.0,0.1,899935787227262976
6/11/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
6/11/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
6/11/17,First of All,0.1,0.1,919670609910685703
6/11/17,#BowWowChallenge,3.0,2.0,862294898501931008
6/11/17,Crash Bandicoot Woah,11.0,1.0,892798447362953216
6/11/17,"Brother, May I have some Oats",3.0,0.1,785681417078345728
6/11/17,Side-eyeing Michelle Obama,2.0,0.1,822526328394158081
6/11/17,Dancing Winnie the Pooh,1.0,0.1,825977359643840513
6/11/17,Tiny Trump,0.1,0.1,832627609234075650
6/11/17,RompHim,3.0,0.1,864550584006971397
6/11/17,Shooting Stars,10.0,2.0,841420725747507201
6/11/17,Cracking Open a Cold One with the Boys,43.0,7.0,869692034319237120
6/11/17,Roll Safe,21.0,3.0,826511751151771649
6/11/17,White Guy Blinking,14.0,2.0,832939284948779010
6/11/17,Meryl Streep Singing,4.0,1.0,843514431590031366
6/11/17,"Kendrick Lamar ""DAMN"" Cover",31.0,1.0,851798361841840129
6/11/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
6/11/17,What Redbone Sounds Like,28.0,1.0,863645128929361920
6/11/17,Mocking Spongebob,12.0,4.0,861717771859755008
6/11/17,The Future Liberals Want,4.0,0.1,837316461077069824
6/11/17,Expanding Brain,30.0,1.0,831329672558424064
6/11/17,The Floor Is,85.0,10.0,724263091383484416
6/11/17,Kendall Jenner's Pepsi Ad,2.0,0.1,849404357485481984
6/11/17,Fidget Spinners,34.0,4.0,865601318483746817
6/11/17,Pennywise Dancing,1.0,0.1,908437160407257088
6/11/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
6/11/17,Trump's Glowing Orb,2.0,0.1,866390578258464770
6/11/17,George Bush's Poncho,3.0,0.1,822501259164995584
6/11/17,BBC Dad,2.0,1.0,840208087118151681
6/11/17,Trump and Pope Francis,1.0,0.1,867295516362776576
6/11/17,#GetOutChallenge,13.0,3.0,838459143161851906
6/11/17,Tyrese Crying,0.1,0.1,926294316183584768
6/11/17,Covfefe,7.0,2.0,869897666741755905
6/11/17,Monkey Haircut,0.1,0.1,913097760903172097
6/11/17,United Airlines Passenger Removal,0.1,0.1,851602092468731906
6/11/17,Game of Thrones,6.0,2.0,892008967160958976
6/11/17,What in Tarnation,1.0,1.0,819377307018231808
6/11/17,Student Athlete,3.0,1.0,840618151117111296
6/11/17,Ben Swolo,0.1,0.1,941587160783659008
6/11/17,Cash Me Outside,3.0,3.0,809084339887734790
6/18/17,Salt Bae,7.0,2.0,817901590141161472
6/18/17,The Ting Goes,2.0,0.1,904208633386369024
6/18/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
6/18/17,Sad Melania,1.0,0.1,823345977029378048
6/18/17,Trump Holding Executive Orders,2.0,0.1,826314938872246273
6/18/17,The Oscars Snafu,1.0,0.1,836084689752494080
6/18/17,Crying Northwestern Kid,11.0,0.1,843242225463046145
6/18/17,Babadook,30.0,2.0,871144014484873217
6/18/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
6/18/17,Distracted Boyfriend,1.0,0.1,899935787227262976
6/18/17,Joel Osteen Hiding from Harvey Victims,0.1,0.1,902324163339096064
6/18/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
6/18/17,First of All,1.0,0.1,919670609910685703
6/18/17,#BowWowChallenge,2.0,1.0,862294898501931008
6/18/17,Crash Bandicoot Woah,8.0,1.0,892798447362953216
6/18/17,"Brother, May I have some Oats",2.0,0.1,785681417078345728
6/18/17,Side-eyeing Michelle Obama,1.0,0.1,822526328394158081
6/18/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
6/18/17,Tiny Trump,1.0,0.1,832627609234075650
6/18/17,RompHim,3.0,0.1,864550584006971397
6/18/17,Shooting Stars,13.0,3.0,841420725747507201
6/18/17,Cracking Open a Cold One with the Boys,21.0,3.0,869692034319237120
6/18/17,Roll Safe,17.0,2.0,826511751151771649
6/18/17,White Guy Blinking,11.0,2.0,832939284948779010
6/18/17,Meryl Streep Singing,4.0,1.0,843514431590031366
6/18/17,"Kendrick Lamar ""DAMN"" Cover",24.0,1.0,851798361841840129
6/18/17,Kellyanne Conway on the Couch,1.0,0.1,836402961030881280
6/18/17,What Redbone Sounds Like,19.0,1.0,863645128929361920
6/18/17,Mocking Spongebob,14.0,5.0,861717771859755008
6/18/17,The Future Liberals Want,3.0,0.1,837316461077069824
6/18/17,Expanding Brain,26.0,0.1,831329672558424064
6/18/17,The Floor Is,100.0,12.0,724263091383484416
6/18/17,Kendall Jenner's Pepsi Ad,3.0,1.0,849404357485481984
6/18/17,Fidget Spinners,27.0,3.0,865601318483746817
6/18/17,Pennywise Dancing,2.0,0.1,908437160407257088
6/18/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
6/18/17,Trump's Glowing Orb,1.0,0.1,866390578258464770
6/18/17,George Bush's Poncho,3.0,0.1,822501259164995584
6/18/17,BBC Dad,2.0,1.0,840208087118151681
6/18/17,Trump and Pope Francis,1.0,0.1,867295516362776576
6/18/17,#GetOutChallenge,10.0,3.0,838459143161851906
6/18/17,Tyrese Crying,0.1,0.1,926294316183584768
6/18/17,Covfefe,3.0,1.0,869897666741755905
6/18/17,Monkey Haircut,0.1,0.1,913097760903172097
6/18/17,United Airlines Passenger Removal,1.0,1.0,851602092468731906
6/18/17,Game of Thrones,9.0,3.0,892008967160958976
6/18/17,What in Tarnation,1.0,1.0,819377307018231808
6/18/17,Student Athlete,4.0,1.0,840618151117111296
6/18/17,Ben Swolo,0.1,0.1,941587160783659008
6/18/17,Cash Me Outside,3.0,3.0,809084339887734790
6/25/17,Salt Bae,7.0,2.0,817901590141161472
6/25/17,The Ting Goes,1.0,0.1,904208633386369024
6/25/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
6/25/17,Sad Melania,1.0,0.1,823345977029378048
6/25/17,Trump Holding Executive Orders,2.0,0.1,826314938872246273
6/25/17,The Oscars Snafu,1.0,0.1,836084689752494080
6/25/17,Crying Northwestern Kid,11.0,0.1,843242225463046145
6/25/17,Babadook,27.0,1.0,871144014484873217
6/25/17,The Snapchat Hot Dog,2.0,1.0,884621965209858048
6/25/17,Distracted Boyfriend,0.1,0.1,899935787227262976
6/25/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
6/25/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
6/25/17,First of All,1.0,0.1,919670609910685703
6/25/17,#BowWowChallenge,2.0,1.0,862294898501931008
6/25/17,Crash Bandicoot Woah,12.0,1.0,892798447362953216
6/25/17,"Brother, May I have some Oats",2.0,0.1,785681417078345728
6/25/17,Side-eyeing Michelle Obama,2.0,0.1,822526328394158081
6/25/17,Dancing Winnie the Pooh,6.0,0.1,825977359643840513
6/25/17,Tiny Trump,2.0,0.1,832627609234075650
6/25/17,RompHim,2.0,0.1,864550584006971397
6/25/17,Shooting Stars,11.0,2.0,841420725747507201
6/25/17,Cracking Open a Cold One with the Boys,20.0,3.0,869692034319237120
6/25/17,Roll Safe,16.0,2.0,826511751151771649
6/25/17,White Guy Blinking,13.0,2.0,832939284948779010
6/25/17,Meryl Streep Singing,6.0,1.0,843514431590031366
6/25/17,"Kendrick Lamar ""DAMN"" Cover",24.0,1.0,851798361841840129
6/25/17,Kellyanne Conway on the Couch,0.1,0.1,836402961030881280
6/25/17,What Redbone Sounds Like,14.0,1.0,863645128929361920
6/25/17,Mocking Spongebob,21.0,7.0,861717771859755008
6/25/17,The Future Liberals Want,2.0,0.1,837316461077069824
6/25/17,Expanding Brain,20.0,0.1,831329672558424064
6/25/17,The Floor Is,49.0,6.0,724263091383484416
6/25/17,Kendall Jenner's Pepsi Ad,3.0,1.0,849404357485481984
6/25/17,Fidget Spinners,19.0,2.0,865601318483746817
6/25/17,Pennywise Dancing,1.0,0.1,908437160407257088
6/25/17,"Homeboy's gonna, like, get it",0.1,0.1,916988637866229761
6/25/17,Trump's Glowing Orb,3.0,0.1,866390578258464770
6/25/17,George Bush's Poncho,4.0,0.1,822501259164995584
6/25/17,BBC Dad,1.0,0.1,840208087118151681
6/25/17,Trump and Pope Francis,1.0,0.1,867295516362776576
6/25/17,#GetOutChallenge,12.0,3.0,838459143161851906
6/25/17,Tyrese Crying,0.1,0.1,926294316183584768
6/25/17,Covfefe,2.0,1.0,869897666741755905
6/25/17,Monkey Haircut,0.1,0.1,913097760903172097
6/25/17,United Airlines Passenger Removal,1.0,0.1,851602092468731906
6/25/17,Game of Thrones,11.0,3.0,892008967160958976
6/25/17,What in Tarnation,0.1,0.1,819377307018231808
6/25/17,Student Athlete,3.0,1.0,840618151117111296
6/25/17,Ben Swolo,0.1,0.1,941587160783659008
6/25/17,Cash Me Outside,2.0,2.0,809084339887734790
7/2/17,Salt Bae,7.0,2.0,817901590141161472
7/2/17,The Ting Goes,2.0,0.1,904208633386369024
7/2/17,Obama & Biden Bromance,2.0,0.1,820045837891870720
7/2/17,Sad Melania,2.0,0.1,823345977029378048
7/2/17,Trump Holding Executive Orders,2.0,0.1,826314938872246273
7/2/17,The Oscars Snafu,1.0,0.1,836084689752494080
7/2/17,Crying Northwestern Kid,10.0,0.1,843242225463046145
7/2/17,Babadook,18.0,1.0,871144014484873217
7/2/17,The Snapchat Hot Dog,28.0,11.0,884621965209858048
7/2/17,Distracted Boyfriend,0.1,0.1,899935787227262976
7/2/17,Joel Osteen Hiding from Harvey Victims,1.0,0.1,902324163339096064
7/2/17,Elf on the Shelf Rhymes,0.1,0.1,908300412884865024
7/2/17,First of All,1.0,0.1,919670609910685703
7/2/17,#BowWowChallenge,2.0,1.0,862294898501931008
7/2/17,Crash Bandicoot Woah,16.0,1.0,892798447362953216
7/2/17,"Brother, May I have some Oats",1.0,0.1,785681417078345728
7/2/17,Side-eyeing Michelle Obama,1.0,0.1,822526328394158081
7/2/17,Dancing Winnie the Pooh,3.0,0.1,825977359643840513
7/2/17,Tiny Trump,3.0,0.1,832627609234075650
7/2/17,RompHim,3.0,0.1,864550584006971397
7/2/17,Shooting Stars,9.0,2.0,841420725747507201
7/2/17,Cracking Open a Cold One with the Boys,15.0,2.0,869692034319237120
